team,position,player,salary,AB,R,HR,RBI,SB,AVG,IP,ERA,WHIP,SV,W,K,marginal_total_points,dollar_value
dembums,3B,Yoan Moncada,30,546.1666666666666,81.63838545785939,23.365662416956813,75.14378069958795,9.03544436103832,0.25266666666666665,NA,NA,NA,NA,NA,NA,4.55303266327717,15.293568568743492
dembums,CI,Josh Bell,12,515,75.12867366756379,26.06030505688132,84.19812639262847,1.5977121550503102,0.25983333333333336,NA,NA,NA,NA,NA,NA,3.6379712839144345,12.21989109158258
dembums,MI,Jordan Groshans,1,400,50,12,49.5,4,0.224,NA,NA,NA,NA,NA,NA,NA,NA
dembums,OF1,Dominic Smith,1,517.1666666666666,72.56390122703789,23.346913048084296,79.95491904519332,2.0037590605413365,0.25933333333333336,NA,NA,NA,NA,NA,NA,3.2305925067383274,10.85151187646198
dembums,OF2,Charlie Blackmon,27,544.5,83.27504335432621,22.61614318475375,78.99807731562721,6.230638730467928,0.289,NA,NA,NA,NA,NA,NA,4.926338492617228,16.547497262067317
dembums,OF3,Cristian Pache,1,485.8,62.225818460367066,13.28571520268429,59.937375431755974,7.723842402814921,0.254,NA,NA,NA,NA,NA,NA,2.250651532924869,7.559904812621977
dembums,OF4,Phillip Ervin,1,231.33333333333334,28.991343607642616,5.983075824377182,25.12488469645511,5.657544115108604,0.22983333333333333,NA,NA,NA,NA,NA,NA,-1.7068265108490217,-5.733204703132974
dembums,OF5,Mitch Haniger,12,455.6666666666667,67.10125093697496,22.264109097570525,63.57391371648817,5.04208711861461,0.24883333333333332,NA,NA,NA,NA,NA,NA,2.69310068577655,9.046084894723384
dembums,OF6,Josh Naylor,4,428,51.311618030225496,12.642896457913329,50.551148229490934,2.6823987787551755,0.26416666666666666,NA,NA,NA,NA,NA,NA,0.7339452835025567,2.4653112220093294
dembums,DH,Yordan Alvarez,5,463.1666666666667,84.3693581594181,34.385999126176664,96.60764883268824,2.682879767946767,0.2823333333333333,NA,NA,NA,NA,NA,NA,5.790952191660299,19.451721736106673
dembums,P1,Aaron Nola,30,NA,NA,NA,NA,NA,NA,187,3.62,1.2,0,13,215,10.42,16.279999999999962
dembums,P2,Liam Hendriks,24,NA,NA,NA,NA,NA,NA,62,2.99,1.05,13,4,85,5.28,6.9700000000000095
dembums,P3,Deivi Garcia,3,NA,NA,NA,NA,NA,NA,102,4.71,1.36,0,7,108,2.09,1.1799999999999975
dembums,P4,Jordan Hicks,1,NA,NA,NA,NA,NA,NA,45,3.7,1.35,5,2,48,0.38,-1.9100000000000008
dembums,P5,Marcus Stroman,12,NA,NA,NA,NA,NA,NA,160.5,4.08,1.35,0,10,135,4.93,6.330000000000009
dembums,P6,David Peterson,7,NA,NA,NA,NA,NA,NA,129,4.36,1.4,0,8,110,2.68,2.2600000000000016
dembums,P7,Drew Pomeranz,17,NA,NA,NA,NA,NA,NA,58,3.72,1.3,27,3,73,6.3,8.830000000000009
dembums,P8,Tejay Antone,5,NA,NA,NA,NA,NA,NA,109,4.47,1.39,0,6,105,1.82,0.699999999999998
dembums,P9,Carlos Martinez,1,NA,NA,NA,NA,NA,NA,124.5,4.5,1.4,0,7,109,2.19,1.3699999999999979
dembums,P10,Tanner Houck,1,NA,NA,NA,NA,NA,NA,112,5.09,1.51,0,7,97,0.52,-1.6600000000000004
dembums,B1,Matt Manning,0,NA,NA,NA,NA,NA,NA,65,4.68,1.39,0,4,60,NA,NA
dembums,B2,Spencer Torkelson,0,84,12.72043010752688,2.935483870967742,11.741935483870968,0.9784946236559141,0.248,NA,NA,NA,NA,NA,NA,-3.5240167794843433,-11.837119616808144
dembums,B3,Jordan Romano,0,NA,NA,NA,NA,NA,NA,63,4.1,1.29,10,3,74,NA,NA
dembums,B4,Miguel Andujar,0,167.5,16.37251754797728,4.779111318822796,18.01224776069418,0.09437751004016064,0.2625,NA,NA,NA,NA,NA,NA,-2.8720494146872304,-9.647170996731516
dembums,B5,Chas McCormick,0,203.4,14.204777973770994,2.6882046169184752,12.269499194723522,2.5035892323030904,0.2394,NA,NA,NA,NA,NA,NA,-3.367194256702014,-11.310355110012667
dembums,B6,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dembums,B7,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dembums,B8,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dembums,B9,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dembums,B10,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bellevegas,C1,Salvador Perez,8,477.1666666666667,62.2575683391902,27.51294894342256,82.9476314977463,1.5417167628710688,0.26016666666666666,NA,NA,NA,NA,NA,NA,3.2571817665127507,17.94082480207132
bellevegas,C2,Gary Sanchez,19,372.5,57.65927048433253,26.913542242593177,68.78972088447632,0.7065208686084975,0.2205,NA,NA,NA,NA,NA,NA,1.533574650659928,12.151254297893146
bellevegas,1B,Anthony Rizzo,32,549.1666666666666,86.36245687676337,26.340831507181814,85.00728011877763,6.1394722538622535,0.2665,NA,NA,NA,NA,NA,NA,5.078183628032349,17.057542799195044
bellevegas,2B,Donovan Solano,1,484.3333333333333,53.473973002991926,7.897861855916063,52.88266394757937,0.9747831902527332,0.2773333333333333,NA,NA,NA,NA,NA,NA,0.45622457576488773,1.5324515214841696
bellevegas,SS,Gleyber Torres,9,541.3333333333334,84.73743712758721,30.366673837307626,90.68058312447945,6.307632566042518,0.269,NA,NA,NA,NA,NA,NA,5.65035712161799,18.979465000181637
bellevegas,3B,Matt Chapman,12,543.6666666666666,85.1920523278969,33.345196566734664,88.45132582749348,1.4968061497661724,0.24366666666666667,NA,NA,NA,NA,NA,NA,4.397867918827156,14.77237251455358
bellevegas,CI,Garrett Cooper,5,397.6666666666667,57.05393196488919,16.265616908311628,60.181636419479,0.5603023581262535,0.26283333333333336,NA,NA,NA,NA,NA,NA,1.16728107490374,3.920879659402128
bellevegas,MI,Rougned Odor,2,369.3333333333333,38.57799414282381,16.219159634903427,44.04088071046345,5.658443900941284,0.2185,NA,NA,NA,NA,NA,NA,-0.055359793418130965,-0.18595271749758585
bellevegas,OF1,Eloy Jimenez,7,564.6666666666666,83.1481420286417,35.56551800745567,102.9933639558765,0.8240243903666417,0.2833333333333333,NA,NA,NA,NA,NA,NA,5.754435241926707,19.32906184851648
bellevegas,OF2,Eddie Rosario,15,515.1666666666666,71.1442906648435,26.76168936232153,84.28207962011084,5.405979956288595,0.272,NA,NA,NA,NA,NA,NA,4.529575309488424,15.214775668463428
bellevegas,OF3,Teoscar Hernandez,2,524,79.4510169349681,32.847573518943385,87.3088581735107,9.88261068046292,0.2445,NA,NA,NA,NA,NA,NA,5.703822161005458,19.159053267249828
bellevegas,OF4,Yasiel Puig,10,357,50.42113338660081,16.56771766162701,51.83338034015088,10.43461106095667,0.25633333333333336,NA,NA,NA,NA,NA,NA,2.3678433908452523,7.953550509315438
bellevegas,OF5,Roman Quinn,1,249.66666666666666,36.355743666804344,6.156489404439471,26.451714665656628,19.583378180397023,0.22716666666666668,NA,NA,NA,NA,NA,NA,1.1730431989184316,3.9402345477232807
bellevegas,OF6,Yoshitomo Tsutsugo,1,293.4,33.719896185922586,11.986890948054516,35.96480540541326,0.2060377358490566,0.2298,NA,NA,NA,NA,NA,NA,-1.663501852237982,-5.587677823317351
bellevegas,DH,J.D. Martinez,30,545.5,83.80834833836015,29.314326555069513,90.12450941685032,2.5107367898694304,0.2695,NA,NA,NA,NA,NA,NA,4.807322344080811,16.14772380049954
bellevegas,P1,Max Fried,13,NA,NA,NA,NA,NA,NA,163,4.01,1.34,0,12,158,6.26,8.740000000000009
bellevegas,P2,Mike Soroka,10,NA,NA,NA,NA,NA,NA,147.5,4.06,1.3,0,9,118,4.55,5.6400000000000095
bellevegas,P3,Alex Reyes,4,NA,NA,NA,NA,NA,NA,52,3.91,1.37,10,3,64,2.06,1.1299999999999977
bellevegas,P4,Brad Hand,12,NA,NA,NA,NA,NA,NA,58.5,3.71,1.18,9,4,74,3.21,3.2100000000000053
bellevegas,P5,Charlie Morton,24,NA,NA,NA,NA,NA,NA,153,3.86,1.25,0,11,163,6.98,10.05000000000001
bellevegas,P6,Archie Bradley,17,NA,NA,NA,NA,NA,NA,60.5,4.09,1.3,5,3,65,1.29,-0.27000000000000096
bellevegas,P7,Cristian Javier,8,NA,NA,NA,NA,NA,NA,129,4.92,1.4,0,8,143,2.83,2.5300000000000025
bellevegas,P8,Caleb Smith,6,NA,NA,NA,NA,NA,NA,141,4.95,1.38,0,8,148,3.11,3.0400000000000045
bellevegas,P9,Robbie Ray,10,NA,NA,NA,NA,NA,NA,150,4.61,1.41,0,9,192,4.64,5.810000000000009
bellevegas,P10,Roberto Osuna,2,NA,NA,NA,NA,NA,NA,73,5.07,1.42,0,4,78.04285714285714,NA,NA
bellevegas,B1,Randy Arozarena,0,514,81.64495107225198,24.141554549786242,73.86698920532152,19.18491521590215,0.25966666666666666,NA,NA,NA,NA,NA,NA,6.622502191877549,22.244885740668746
bellevegas,B2,Dylan Carlson,0,501.2,69.81752574953491,17.63786300077913,67.12076305985951,10.118405030661574,0.247,NA,NA,NA,NA,NA,NA,3.448155778371465,11.582303649514323
bellevegas,B3,Miles Mikolas,0,NA,NA,NA,NA,NA,NA,117.5,4.19,1.25,0,7,90,NA,NA
bellevegas,B4,Nolan Gorman,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bellevegas,B5,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bellevegas,B6,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bellevegas,B7,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bellevegas,B8,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bellevegas,B9,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bellevegas,B10,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bookhouse,C1,Buster Posey,8,411.1666666666667,49.19658442947954,8.105373956924835,47.387469408148064,1.7983555279651793,0.26583333333333337,NA,NA,NA,NA,NA,NA,0.03350930994904844,7.112557270570556
bookhouse,C2,Tom Murphy,3,262.6666666666667,30.095597505329124,12.422611421339061,34.97121072779275,1.3245594747103773,0.216,NA,NA,NA,NA,NA,NA,-1.8708198653193349,0.7159440737605482
bookhouse,1B,Miguel Sano,15,513.1666666666666,85.20669673786317,36.88956663101675,93.56809515023109,0.8217176558617075,0.227,NA,NA,NA,NA,NA,NA,4.406551980746963,14.801542148564108
bookhouse,2B,Keston Hiura,5,563.5,79.95828565200938,28.71877134359197,83.67082726964149,10.31570613951375,0.2515,NA,NA,NA,NA,NA,NA,5.47115711520829,18.377534860815278
bookhouse,SS,Francisco Lindor,22,607.6666666666666,89.33767249206164,28.305358277425746,82.14655221971287,17.25196303422926,0.26783333333333337,NA,NA,NA,NA,NA,NA,7.3543672655351155,24.70320956894415
bookhouse,3B,Jeimer Candelario,1,528.1666666666666,70.9624072162404,19.78819940705763,71.29922830009698,2.990686571517439,0.24516666666666667,NA,NA,NA,NA,NA,NA,2.4458327114502354,8.215515469927762
bookhouse,CI,Mitch Moreland,4,355,50.15709301040286,18.593121497536504,57.78099531854259,0.6645388615216201,0.23183333333333334,NA,NA,NA,NA,NA,NA,0.3994952955756532,1.3418987184201465
bookhouse,MI,Nick Ahmed,7,553.3333333333334,69.8062128201472,16.117573833719113,69.44429862018225,8.133546367356725,0.24666666666666667,NA,NA,NA,NA,NA,NA,3.027349949233539,10.168823167822454
bookhouse,OF1,Kyle Tucker,5,559.8333333333334,87.61896578807746,28.175340552830367,90.1022248349179,19.48044231737564,0.25983333333333336,NA,NA,NA,NA,NA,NA,7.827496140094281,26.292442377064365
bookhouse,OF2,Byron Buxton,26,474.6666666666667,74.93136973323374,25.752850420109628,74.56282738485154,17.77003982481425,0.2495,NA,NA,NA,NA,NA,NA,6.067841295603833,20.381788091934304
bookhouse,OF3,Avisail Garcia,17,525.5,70.4736283461529,19.808055800643135,69.58358413551007,6.837364380598909,0.26083333333333336,NA,NA,NA,NA,NA,NA,3.4175712887310143,11.479570806583304
bookhouse,OF4,Adam Eaton,16,470.6666666666667,70.10035681509605,12.371935298535846,51.66517608876867,9.374907500195244,0.25666666666666665,NA,NA,NA,NA,NA,NA,2.511289064935159,8.435382381570133
bookhouse,OF5,Trey Mancini,28,459.3333333333333,64.29966807822326,22.435205625401444,66.67723253149983,0.9718200148085403,0.266,NA,NA,NA,NA,NA,NA,2.3198588591814957,7.792371185662071
bookhouse,OF6,Joc Pederson,13,431,69.65187563758745,26.36214698508958,72.01898483517306,3.179582530789539,0.23883333333333334,NA,NA,NA,NA,NA,NA,2.877025426534832,9.663885346049494
bookhouse,DH,Corey Dickerson,9,511.3333333333333,62.191446894966475,17.299072499830224,63.64351834973246,3.8485257871625618,0.26483333333333337,NA,NA,NA,NA,NA,NA,2.220935479106346,7.460089032618558
bookhouse,P1,Shane Bieber,17,NA,NA,NA,NA,NA,NA,194,3.18,1.07,0,14,242,13.76,22.339999999999964
bookhouse,P2,Jose Berrios,17,NA,NA,NA,NA,NA,NA,178.5,3.95,1.24,0,12,183,8.22,12.30000000000001
bookhouse,P3,Kevin Gausman,3,NA,NA,NA,NA,NA,NA,158.5,3.89,1.24,0,10,171,7.06,10.190000000000008
bookhouse,P4,Tarik Skubal,1,NA,NA,NA,NA,NA,NA,122,4.66,1.33,0,7,132,3.06,2.950000000000004
bookhouse,P5,Ryan Pressly,3,NA,NA,NA,NA,NA,NA,59.5,3.28,1.15,33,3,72,8.35,12.520000000000008
bookhouse,P6,Sean Manaea,9,NA,NA,NA,NA,NA,NA,149,4.1,1.24,0,10,131,5.63,7.61000000000001
bookhouse,P7,Jordan Montgomery,10,NA,NA,NA,NA,NA,NA,123.5,4.19,1.29,0,8,122,3.91,4.490000000000009
bookhouse,P8,Jake Diekman,10,NA,NA,NA,NA,NA,NA,62.5,3.43,1.33,20,3,81,5.14,6.71000000000001
bookhouse,P9,Amir Garrett,6,NA,NA,NA,NA,NA,NA,59,4.06,1.33,20,3,74,4.58,5.70000000000001
bookhouse,P10,Hunter Harvey,5,NA,NA,NA,NA,NA,NA,65,4.73,1.37,18,3,62,3.42,3.5900000000000074
bookhouse,B1,Jarred Kelenic,0,337.8,38.90391072260962,12.477840656744903,39.04464900251778,7.241940690310049,0.23979999999999999,NA,NA,NA,NA,NA,NA,0.20365578857554728,0.6840767456211975
bookhouse,B2,Oneil Cruz,0,209,11.525442477876107,2.5055309734513274,11.274889380530974,2.7560840707964602,0.239,NA,NA,NA,NA,NA,NA,-3.474304415967739,-11.670136531822266
bookhouse,B3,Matt Shoemaker,0,NA,NA,NA,NA,NA,NA,147,4.57,1.31,0,8,139,NA,NA
bookhouse,B4,Nico Hoerner,0,452.8333333333333,62.0997951076938,7.997165563264799,54.62058120547617,9.650731338162888,0.2615,NA,NA,NA,NA,NA,NA,2.127870812605999,7.147486210782914
bookhouse,B5,Daniel Lynch,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bookhouse,B6,Francisco Alvarez,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bookhouse,B7,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bookhouse,B8,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bookhouse,B9,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bookhouse,B10,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
balco,C1,Joey Bart,7,152.8,8.66420037584253,2.0357292975004553,8.290544827850699,0.36965838598644285,0.2372,NA,NA,NA,NA,NA,NA,-4.209908800880754,-7.141020650636858
balco,C2,Tyler Stephenson,3,218.8,22.713096009385563,5.570400462273897,22.123157470801452,0.20732984293193718,0.2414,NA,NA,NA,NA,NA,NA,-2.8529287524195404,-2.5829449783615477
balco,1B,Jose Abreu,44,577.8333333333334,84.47454196888134,31.957835549323207,103.06993203601063,1.6631191684130617,0.2783333333333333,NA,NA,NA,NA,NA,NA,5.555672389024327,18.661420400586774
balco,2B,Ketel Marte,11,579.8333333333334,83.29463497329817,19.758024377983787,74.1071137829118,6.942393422990779,0.287,NA,NA,NA,NA,NA,NA,4.599656617208204,15.450177732156998
balco,SS,J.P. Crawford,4,532.5,71.17246168333757,11.773201326363617,53.374341692716854,9.557804591489473,0.23766666666666666,NA,NA,NA,NA,NA,NA,2.1978836581492964,7.382658311050379
balco,3B,Ke'Bryan Hayes,22,506.8,73.21889021720169,16.144622355201424,65.70142920727181,9.087673472234801,0.2706,NA,NA,NA,NA,NA,NA,3.6924097771805897,12.402749175659176
balco,CI,Tommy La Stella,4,408.5,57.33858430886885,11.283731677832805,50.08621516771861,1.3361619763289994,0.27183333333333337,NA,NA,NA,NA,NA,NA,0.7233759012342476,2.4298088251665844
balco,MI,Brendan Rodgers,1,383.8333333333333,51.81751047410275,13.886838749839884,54.509078159225666,3.453051348592461,0.25816666666666666,NA,NA,NA,NA,NA,NA,1.0204168220509764,3.42756483225034
balco,OF1,Ryan Mountcastle,3,521.2,69.49904913246232,23.322705256951572,80.17143170907293,2.5130074656724783,0.2752,NA,NA,NA,NA,NA,NA,3.5573707675385613,11.94915516345873
balco,OF2,Manuel Margot,3,420.5,56.47890260776465,11.38855160054128,48.53269036429086,19.425269017232896,0.25083333333333335,NA,NA,NA,NA,NA,NA,3.598905991561714,12.088671359276878
balco,OF3,Clint Frazier,3,485.1666666666667,72.2372388004578,23.14403573654993,72.30064370485175,5.741968064142433,0.24483333333333332,NA,NA,NA,NA,NA,NA,3.316762858415279,11.140956797996024
balco,OF4,Lorenzo Cain,19,523,72.767267074584,11.06182644279688,53.17058872694779,15.785570348567333,0.26933333333333337,NA,NA,NA,NA,NA,NA,4.020295264211773,13.504111618993354
balco,OF5,Austin Hays,18,483,65.22845633066588,20.45309208128303,61.91343186167305,8.084823332422088,0.25566666666666665,NA,NA,NA,NA,NA,NA,3.1294040996235357,10.511621531493947
balco,OF6,Mauricio Dubon,10,481,57.310107468964695,12.143944736175518,53.350050907740645,10.96320841179117,0.259,NA,NA,NA,NA,NA,NA,2.4522489712003614,8.237067590393506
balco,DH,Jorge Soler,9,508.1666666666667,78.59648417581639,32.24792067404842,89.2057464680372,2.2472518358456046,0.24466666666666667,NA,NA,NA,NA,NA,NA,4.264379470849862,14.32398681577705
balco,P1,Zac Gallen,8,NA,NA,NA,NA,NA,NA,159.5,3.86,1.25,0,10,177,7.17,10.39000000000001
balco,P2,Joe Musgrove,12,NA,NA,NA,NA,NA,NA,146,3.98,1.22,0,10,147,6.28,8.79000000000001
balco,P3,Michael Kopech,2,NA,NA,NA,NA,NA,NA,95.5,4.64,1.42,0,6,101,1.32,-0.21000000000000088
balco,P4,Trevor Rogers,2,NA,NA,NA,NA,NA,NA,103,4.35,1.35,0,6,102,2.06,1.1299999999999977
balco,P5,Tony Gonsolin,12,NA,NA,NA,NA,NA,NA,115.5,4.29,1.29,0,7,116,3.27,3.330000000000006
balco,P6,Diego Castillo,14,NA,NA,NA,NA,NA,NA,64.5,3.35,1.22,10,4,73,3.6,3.930000000000009
balco,P7,Jose Urquidy,20,NA,NA,NA,NA,NA,NA,148,4.58,1.29,0,9,132,4.3,5.190000000000009
balco,P8,Elieser Hernandez,6,NA,NA,NA,NA,NA,NA,142,4.5,1.27,0,7,150,4.37,5.320000000000009
balco,P9,Joakim Soria,8,NA,NA,NA,NA,NA,NA,60,3.86,1.25,0,3,64,0.49,-1.7100000000000004
balco,P10,Will Smith,7,369.6666666666667,63.705856010722485,24.190808157046455,70.68315917205695,1.9674974644250403,0.24466666666666667,55,3.51,1.16,20,3,70,5.25,6.910000000000009
balco,B1,CJ Abrams,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
balco,B2,Hunter Greene,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
balco,B3,Pavin Smith,0,225.2,22.76105177498501,4.347300321834579,20.79604098598041,1.2479116035846416,0.25980000000000003,NA,NA,NA,NA,NA,NA,-2.420907345946459,-8.131791540269278
balco,B4,Corbin Martin,0,NA,NA,NA,NA,NA,NA,57.5,4.71,1.41,0,3,54,NA,NA
balco,B5,Luis Urias,0,496.6666666666667,66.43373373019882,11.931772069741195,59.10510116102762,5.088709881762025,0.2485,NA,NA,NA,NA,NA,NA,1.6448938805827478,5.525173925040961
balco,B6,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
balco,B7,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
balco,B8,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
balco,B9,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
balco,B10,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sturgeon,C1,Austin Nola,1,391.6666666666667,51.2808774147631,11.86771900547155,52.969344061880435,1.533055454685009,0.24883333333333332,NA,NA,NA,NA,NA,NA,0.22017564367336234,7.7395666916349635
sturgeon,C2,Ryan Jeffers,5,280.2,36.484056172230964,11.189579537310214,37.70956128235643,0.4413793103448276,0.2486,NA,NA,NA,NA,NA,NA,-1.129795171358944,3.2050349295371503
sturgeon,1B,Pete Alonso,13,555.1666666666666,86.68161838163078,39.57152668680086,101.03623614031201,1.582537030389678,0.24866666666666667,NA,NA,NA,NA,NA,NA,5.555266502920756,18.66005703523995
sturgeon,2B,Jake Cronenworth,10,428.8,58.43973543699044,8.511963788395594,48.922934378770805,9.471878749025516,0.2644,NA,NA,NA,NA,NA,NA,1.8589648293397705,6.244235037823538
sturgeon,SS,Bo Bichette,7,568.8333333333334,87.00411313162523,22.81977413165891,80.98341615867449,20.747366114502878,0.2816666666666667,NA,NA,NA,NA,NA,NA,7.7183354384757585,25.925773214183074
sturgeon,3B,Brian Anderson,15,555.3333333333334,74.89245581058583,22.08772744673771,79.27252853881568,2.81753312038327,0.2535,NA,NA,NA,NA,NA,NA,3.2125501125339717,10.790907744377849
sturgeon,CI,Kris Bryant,25,541,86.74223183852114,25.08784180437837,75.38333807663244,3.4195700629546293,0.256,NA,NA,NA,NA,NA,NA,3.9007052383491048,13.10241051207617
sturgeon,MI,Ty France,6,418.6666666666667,54.12496644640367,16.079720671398594,56.3759858983894,1.1799573964212966,0.25666666666666665,NA,NA,NA,NA,NA,NA,0.8951901382072609,3.0069302755411127
sturgeon,OF1,Ronald Acuna Jr.,9,568.5,107.4413454038107,35.44023925069883,90.1825726519704,27.48270222808533,0.2781666666666667,NA,NA,NA,NA,NA,NA,11.019031632132176,37.01276232573078
sturgeon,OF2,Trent Grisham,3,538.3333333333334,84.29051772128608,21.407572158595084,69.95693474916943,13.70785452327868,0.24483333333333332,NA,NA,NA,NA,NA,NA,5.003890767018702,16.80799419102351
sturgeon,OF3,Jeff McNeil,6,571.6666666666666,81.75875975364639,18.13999506509744,74.6140666714304,6.7210209660490445,0.28783333333333333,NA,NA,NA,NA,NA,NA,4.40547352568191,14.797919634142298
sturgeon,OF4,Brandon Lowe,5,490.6666666666667,72.4855538387458,26.13636900514507,76.73508562033516,5.14350623529562,0.24883333333333332,NA,NA,NA,NA,NA,NA,3.7104022698097707,12.463185689099195
sturgeon,OF5,Kyle Lewis,1,538.3333333333334,71.4756912315039,22.272297186644625,70.37564376917642,4.65405919697589,0.24066666666666667,NA,NA,NA,NA,NA,NA,2.854608093044258,9.588585858384558
sturgeon,OF6,Dylan Moore,10,447.6666666666667,67.31633500140777,18.541816515405575,55.17996825790696,22.911996094547828,0.22733333333333333,NA,NA,NA,NA,NA,NA,4.982953410088436,16.737665922473205
sturgeon,DH,Mike Brosseau,1,211.33333333333334,21.607176485004118,6.325584784470363,21.81960213775732,2.118162186217335,0.25466666666666665,NA,NA,NA,NA,NA,NA,-2.2030681290928333,-7.400072871351506
sturgeon,P1,Zack Wheeler,23,NA,NA,NA,NA,NA,NA,169.5,4.09,1.27,0,10,154,6.29,8.79000000000001
sturgeon,P2,Raisel Iglesias,30,NA,NA,NA,NA,NA,NA,60.5,3.54,1.17,31,4,73,8.04,11.97000000000001
sturgeon,P3,A.J. Puk,13,NA,NA,NA,NA,NA,NA,83,3.88,1.3,0,5,92,1.92,0.8799999999999979
sturgeon,P4,Aaron Civale,18,NA,NA,NA,NA,NA,NA,149.5,4.54,1.31,0,9,127,4.08,4.790000000000009
sturgeon,P5,Triston McKenzie,20,NA,NA,NA,NA,NA,NA,138,4.58,1.29,0,8,145,4.21,5.030000000000009
sturgeon,P6,Spencer Turnbull,4,NA,NA,NA,NA,NA,NA,158,4.57,1.4,0,9,148,3.78,4.250000000000009
sturgeon,P7,Adam Wainwright,8,NA,NA,NA,NA,NA,NA,139.5,4.72,1.4,0,8,116,2.46,1.8599999999999994
sturgeon,P8,Dane Dunning,6,NA,NA,NA,NA,NA,NA,150,4.46,1.37,0,8,138,3.64,3.9900000000000087
sturgeon,P9,Richard Rodriguez,15,NA,NA,NA,NA,NA,NA,65,3.92,1.22,24,4,72,6.25,8.72000000000001
sturgeon,P10,Peter Fairbanks,4,NA,NA,NA,NA,NA,NA,63,3.57,1.26,10,4,80,3.46,3.670000000000007
sturgeon,B1,Alex Kirilloff,2,424.4,53.33085752641091,13.379584675155865,52.804236889105866,4.646699486060331,0.2752,NA,NA,NA,NA,NA,NA,1.5496963153850385,5.205406728404892
sturgeon,B2,Jeter Downs,0,154.6,5.797413349663196,1.6129259032455603,5.796573178199633,1.264056338028169,0.2404,NA,NA,NA,NA,NA,NA,-4.203019515378246,-14.117879643748822
sturgeon,B3,Jarren Duran,0,228.4,22.631211891349672,2.832118416089467,17.078280090030713,8.477476777298332,0.266,NA,NA,NA,NA,NA,NA,-1.2022203644152079,-4.038240209919726
sturgeon,B4,Austin Slater,0,263.1666666666667,31.456283227841688,6.9043476820344,25.227885305073876,6.087665078764671,0.25516666666666665,NA,NA,NA,NA,NA,NA,-0.927385729466394,-3.1150747846952336
sturgeon,B5,Freddy Galvis,0,482.5,57.814264784795874,16.845737842254152,58.47956135271103,5.4797363550077245,0.23983333333333332,NA,NA,NA,NA,NA,NA,1.620199596385984,5.442226194034039
sturgeon,B6,Brad Miller,0,341.8333333333333,44.81757690459554,14.325962652774791,45.6950943645135,2.6769714642207356,0.23033333333333333,NA,NA,NA,NA,NA,NA,-0.24416636491741098,-0.820151165214241
sturgeon,B7,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sturgeon,B8,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sturgeon,B9,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sturgeon,B10,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rippe,C1,Danny Jansen,5,336.5,46.24015345893014,14.46001952608868,46.461676455280355,1.4946605337035987,0.23416666666666666,NA,NA,NA,NA,NA,NA,-0.29616155658711696,6.005197764201689
rippe,C2,Wilson Ramos,4,316.5,34.559634078211545,9.858651704541803,41.21675138094031,0.18826135105204872,0.26366666666666666,NA,NA,NA,NA,NA,NA,-0.9101735141178534,3.942740789037862
